Year,school_dbn,avg_attendance,school_level,regents_exam,total_tested,mean_score,number_scoring_below_65,number_scoring_65_or_above,number_scoring_80_or_above,number_scoring_cr,per_below_65,per_above_65,per_above_80,college_readiness_rate
2018,10X243,0.8438589807461243,Secondary School,Common Core English,96,70.4,16,80,35,49,0.16666666666666666,0.8333333333333334,0.3645833333333333,0.5104166666666666
2018,10X243,0.8438589807461243,Secondary School,Common Core Geometry,53,54.4,39,14,2,7,0.7358490566037735,0.2641509433962264,0.03773584905660377,0.1320754716981132
2018,10X264,0.8406065969095745,High school,Common Core Algebra,136,63.5,59,77,9,48,0.4338235294117647,0.5661764705882353,0.0661764705882353,0.35294117647058826
2018,10X264,0.8406065969095745,High school,Common Core Algebra2,22,63.2,13,9,1,9,0.5909090909090909,0.4090909090909091,0.045454545454545456,0.4090909090909091
2018,10X264,0.8406065969095745,High school,Common Core English,115,67.3,31,84,34,49,0.26956521739130435,0.7304347826086957,0.2956521739130435,0.4260869565217391
2018,10X264,0.8406065969095745,High school,Common Core Geometry,52,55.3,41,11,1,8,0.7884615384615384,0.21153846153846154,0.019230769230769232,0.15384615384615385
2018,10X268,0.8608332259957351,High school,Common Core Algebra,176,60.4,105,71,2,43,0.5965909090909091,0.4034090909090909,0.011363636363636364,0.24431818181818182
2018,10X268,0.8608332259957351,High school,Common Core Algebra2,20,72.2,2,18,3,18,0.1,0.9,0.15,0.9
2018,10X268,0.8608332259957351,High school,Common Core English,210,47.8,126,84,10,27,0.6,0.4,0.047619047619047616,0.12857142857142856
2018,10X268,0.8608332259957351,High school,Common Core Geometry,50,55.5,31,19,2,9,0.62,0.38,0.04,0.18
2018,10X284,0.8030372793515331,High school,Common Core Algebra,202,61.9,104,98,3,52,0.5148514851485149,0.48514851485148514,0.01485148514851485,0.25742574257425743
2018,10X284,0.8030372793515331,High school,Common Core English,159,65.1,54,105,38,50,0.33962264150943394,0.660377358490566,0.2389937106918239,0.31446540880503143
2018,10X284,0.8030372793515331,High school,Common Core Geometry,17,55.8,12,5,0,4,0.7058823529411765,0.29411764705882354,0,0.23529411764705882
2018,10X342,0.9048478904481251,Secondary School,Common Core Algebra,176,63.2,78,98,2,49,0.4431818181818182,0.5568181818181818,0.011363636363636364,0.2784090909090909
2018,10X342,0.9048478904481251,Secondary School,Common Core Algebra2,40,65.3,18,22,1,22,0.45,0.55,0.025,0.55
2018,10X342,0.9048478904481251,Secondary School,Common Core English,130,64.7,39,91,25,53,0.3,0.7,0.19230769230769232,0.4076923076923077
2018,10X342,0.9048478904481251,Secondary School,Common Core Geometry,36,71,7,29,5,21,0.19444444444444445,0.8055555555555556,0.1388888888888889,0.5833333333333334
2018,10X351,0.7639913974290043,High school,Common Core English,203,59.9,89,114,50,63,0.43842364532019706,0.5615763546798029,0.24630541871921183,0.3103448275862069
2018,10X353,0.8839907479305394,High school,Common Core Algebra,206,62.2,107,99,18,63,0.5194174757281553,0.48058252427184467,0.08737864077669903,0.3058252427184466
2018,10X353,0.8839907479305394,High school,Common Core Algebra2,78,52.3,64,14,0,14,0.8205128205128205,0.1794871794871795,0,0.1794871794871795
2018,10X353,0.8839907479305394,High school,Common Core English,184,69,48,136,63,83,0.2608695652173913,0.7391304347826086,0.3423913043478261,0.45108695652173914
2018,10X353,0.8839907479305394,High school,Common Core Geometry,143,51.8,107,36,1,21,0.7482517482517482,0.2517482517482518,0.006993006993006993,0.14685314685314685
2018,10X368,0.9053421296868551,Secondary School,Common Core Algebra,423,58.4,264,159,18,97,0.624113475177305,0.375886524822695,0.0425531914893617,0.2293144208037825
2018,10X368,0.9053421296868551,Secondary School,Common Core Algebra2,74,61.9,37,37,2,37,0.5,0.5,0.02702702702702703,0.5
2018,10X368,0.9053421296868551,Secondary School,Common Core English,126,74.5,19,107,53,68,0.15079365079365079,0.8492063492063492,0.42063492063492064,0.5396825396825397
2018,10X368,0.9053421296868551,Secondary School,Common Core Geometry,140,54.5,107,33,5,17,0.7642857142857142,0.2357142857142857,0.03571428571428571,0.12142857142857143
2018,10X374,0.8527070166041778,High school,Common Core Algebra,146,65.2,54,92,5,50,0.3698630136986301,0.6301369863013698,0.03424657534246575,0.3424657534246575
2018,10X374,0.8527070166041778,High school,Common Core Algebra2,39,69,7,32,1,32,0.1794871794871795,0.8205128205128205,0.02564102564102564,0.8205128205128205
2018,10X374,0.8527070166041778,High school,Common Core English,160,76.2,20,140,79,104,0.125,0.875,0.49375,0.65
2018,10X374,0.8527070166041778,High school,Common Core Geometry,135,58.2,85,50,0,28,0.6296296296296297,0.37037037037037035,0,0.2074074074074074
2018,10X433,0.7986409839722143,High school,Common Core Algebra,154,57.7,101,53,6,27,0.6558441558441559,0.34415584415584416,0.03896103896103896,0.17532467532467533
2018,10X433,0.7986409839722143,High school,Common Core Algebra2,25,54.8,20,5,0,5,0.8,0.2,0,0.2
2018,10X433,0.7986409839722143,High school,Common Core English,159,62.7,59,100,33,48,0.3710691823899371,0.6289308176100629,0.20754716981132076,0.3018867924528302
2018,10X433,0.7986409839722143,High school,Common Core Geometry,93,48.3,78,15,1,10,0.8387096774193549,0.16129032258064516,0.010752688172043012,0.10752688172043011
2018,10X434,0.8603454774609233,High school,Common Core Algebra,160,62.7,80,80,6,53,0.5,0.5,0.0375,0.33125
2018,10X434,0.8603454774609233,High school,Common Core Algebra2,47,64,19,28,2,28,0.40425531914893614,0.5957446808510638,0.0425531914893617,0.5957446808510638
2018,10X434,0.8603454774609233,High school,Common Core English,145,67.1,48,97,34,60,0.3310344827586207,0.6689655172413793,0.23448275862068965,0.41379310344827586
2018,10X434,0.8603454774609233,High school,Common Core Geometry,91,56.7,60,31,1,21,0.6593406593406593,0.34065934065934067,0.01098901098901099,0.23076923076923078
2018,10X437,0.9187099419923671,High school,Common Core Algebra,148,65.7,54,94,9,59,0.36486486486486486,0.6351351351351351,0.060810810810810814,0.39864864864864863
2018,10X437,0.9187099419923671,High school,Common Core Algebra2,123,61.7,63,60,5,60,0.5121951219512195,0.4878048780487805,0.04065040650406504,0.4878048780487805
2018,10X437,0.9187099419923671,High school,Common Core English,157,68.1,45,112,43,68,0.28662420382165604,0.7133757961783439,0.27388535031847133,0.43312101910828027
2018,10X437,0.9187099419923671,High school,Common Core Geometry,45,59.2,30,15,0,7,0.6666666666666666,0.3333333333333333,0,0.15555555555555556
2018,10X438,0.9278000832986256,High school,Common Core Algebra,209,60.8,119,90,2,54,0.569377990430622,0.430622009569378,0.009569377990430622,0.2583732057416268
2018,10X438,0.9278000832986256,High school,Common Core Algebra2,37,57.5,27,10,1,10,0.7297297297297297,0.2702702702702703,0.02702702702702703,0.2702702702702703
2018,10X438,0.9278000832986256,High school,Common Core English,125,61.4,53,72,30,40,0.424,0.576,0.24,0.32
2018,10X438,0.9278000832986256,High school,Common Core Geometry,63,56.3,46,17,3,10,0.7301587301587301,0.2698412698412698,0.047619047619047616,0.15873015873015872
2018,10X439,0.8233671179650909,High school,Common Core Algebra,133,65.7,48,85,9,62,0.3609022556390977,0.6390977443609023,0.06766917293233082,0.46616541353383456
2018,10X439,0.8233671179650909,High school,Common Core Algebra2,32,62,16,16,2,16,0.5,0.5,0.0625,0.5
2018,10X439,0.8233671179650909,High school,Common Core English,118,71.2,24,94,41,65,0.2033898305084746,0.7966101694915254,0.3474576271186441,0.5508474576271186
2018,10X439,0.8233671179650909,High school,Common Core Geometry,34,59,22,12,0,7,0.6470588235294118,0.35294117647058826,0,0.20588235294117646
2018,10X440,0.8394222273443203,High school,Common Core Algebra,486,61,256,230,20,152,0.5267489711934157,0.4732510288065844,0.0411522633744856,0.31275720164609055
2018,10X440,0.8394222273443203,High school,Common Core Algebra2,125,67.5,41,84,26,84,0.328,0.672,0.208,0.672
2018,10X440,0.8394222273443203,High school,Common Core English,542,62.3,221,321,142,200,0.4077490774907749,0.5922509225092251,0.26199261992619927,0.36900369003690037
2018,10X440,0.8394222273443203,High school,Common Core Geometry,187,62.3,89,98,21,82,0.47593582887700536,0.5240641711229946,0.11229946524064172,0.4385026737967914
2018,10X442,0.9107017361366583,High school,Common Core Algebra,112,65.4,47,65,7,48,0.41964285714285715,0.5803571428571429,0.0625,0.42857142857142855
2018,10X442,0.9107017361366583,High school,Common Core Algebra2,175,59.8,95,80,3,80,0.5428571428571428,0.45714285714285713,0.017142857142857144,0.45714285714285713
2018,10X442,0.9107017361366583,High school,Common Core English,131,71.4,32,99,41,61,0.24427480916030533,0.7557251908396947,0.31297709923664124,0.46564885496183206
2018,10X442,0.9107017361366583,High school,Common Core Geometry,53,55.4,35,18,0,6,0.660377358490566,0.33962264150943394,0,0.11320754716981132
2018,10X445,0.969407612445483,High school,Common Core Algebra2,764,89,0,764,719,764,0,1,0.9410994764397905,1
2018,10X445,0.969407612445483,High school,Common Core Algebra,125,90.5,0,125,124,125,0,1,0.992,1
2018,10X445,0.969407612445483,High school,Common Core English,748,93.7,0,748,747,747,0,1,0.9986631016042781,0.9986631016042781
2018,10X445,0.969407612445483,High school,Common Core Geometry,710,88.7,1,709,630,704,0.0014084507042253522,0.9985915492957746,0.8873239436619719,0.9915492957746479
2018,10X477,0.9338222691773446,High school,Common Core Algebra,135,69.4,35,100,23,78,0.25925925925925924,0.7407407407407407,0.17037037037037037,0.5777777777777777
2018,10X477,0.9338222691773446,High school,Common Core Algebra2,91,72.4,11,80,16,80,0.12087912087912088,0.8791208791208791,0.17582417582417584,0.8791208791208791
2018,10X477,0.9338222691773446,High school,Common Core English,113,74.2,21,92,49,61,0.18584070796460178,0.8141592920353983,0.4336283185840708,0.5398230088495575
2018,10X477,0.9338222691773446,High school,Common Core Geometry,158,65.3,57,101,27,81,0.36075949367088606,0.6392405063291139,0.17088607594936708,0.5126582278481012
2018,10X524,0.8479459280557682,High school,Common Core Algebra,180,62,86,94,7,65,0.4777777777777778,0.5222222222222223,0.03888888888888889,0.3611111111111111
2018,10X524,0.8479459280557682,High school,Common Core English,137,46.3,87,50,15,26,0.635036496350365,0.36496350364963503,0.10948905109489052,0.1897810218978102
2018,10X546,0.7724291125181549,High school,Common Core Algebra,111,62,59,52,1,35,0.5315315315315315,0.46846846846846846,0.009009009009009009,0.3153153153153153
2018,10X546,0.7724291125181549,High school,Common Core Algebra2,21,59.2,11,10,0,10,0.5238095238095238,0.47619047619047616,0,0.47619047619047616
2018,10X546,0.7724291125181549,High school,Common Core English,85,65,31,54,21,31,0.36470588235294116,0.6352941176470588,0.24705882352941178,0.36470588235294116
2018,10X546,0.7724291125181549,High school,Common Core Geometry,12,59.9,7,5,0,3,0.5833333333333334,0.4166666666666667,0,0.25
2018,10X549,0.8746335259939536,High school,Common Core Algebra,120,70.4,19,101,13,70,0.15833333333333333,0.8416666666666667,0.10833333333333334,0.5833333333333334
2018,10X549,0.8746335259939536,High school,Common Core Algebra2,72,75.3,6,66,20,66,0.08333333333333333,0.9166666666666666,0.2777777777777778,0.9166666666666666
2018,10X549,0.8746335259939536,High school,Common Core English,85,74.3,13,72,32,49,0.15294117647058825,0.8470588235294118,0.3764705882352941,0.5764705882352941
2018,10X549,0.8746335259939536,High school,Common Core Geometry,55,65.7,27,28,8,26,0.4909090909090909,0.509090909090909,0.14545454545454545,0.4727272727272727
2018,10X565,0.8281117441142151,High school,Common Core Algebra,116,63.3,55,61,4,33,0.47413793103448276,0.5258620689655172,0.034482758620689655,0.28448275862068967
2018,10X565,0.8281117441142151,High school,Common Core Algebra2,18,60.7,10,8,0,8,0.5555555555555556,0.4444444444444444,0,0.4444444444444444
2018,10X565,0.8281117441142151,High school,Common Core English,101,67.3,29,72,26,32,0.2871287128712871,0.7128712871287128,0.25742574257425743,0.31683168316831684
2018,10X565,0.8281117441142151,High school,Common Core Geometry,48,53.4,34,14,0,3,0.7083333333333334,0.2916666666666667,0,0.0625
2018,10X696,0.9654686892259821,High school,Common Core Algebra,52,86.3,0,52,52,52,0,1,1,1
2018,10X696,0.9654686892259821,High school,Common Core Algebra2,101,85.7,0,101,85,101,0,1,0.8415841584158416,1
2018,10X696,0.9654686892259821,High school,Common Core English,97,95.3,0,97,97,97,0,1,1,1
2018,10X696,0.9654686892259821,High school,Common Core Geometry,106,83.7,1,105,71,101,0.009433962264150943,0.9905660377358491,0.6698113207547169,0.9528301886792453
2018,11X249,0.9098233640777099,High school,Common Core Algebra,141,59.5,88,53,2,31,0.624113475177305,0.375886524822695,0.014184397163120567,0.2198581560283688
2018,11X249,0.9098233640777099,High school,Common Core Algebra2,77,52.2,63,14,1,14,0.8181818181818182,0.18181818181818182,0.012987012987012988,0.18181818181818182
2018,11X249,0.9098233640777099,High school,Common Core English,85,70.1,24,61,29,34,0.2823529411764706,0.7176470588235294,0.3411764705882353,0.4
2018,11X249,0.9098233640777099,High school,Common Core Geometry,101,53.6,77,24,2,10,0.7623762376237624,0.2376237623762376,0.019801980198019802,0.09900990099009901
2018,11X253,0.8305148692199742,High school,Common Core Algebra,161,59.6,96,65,2,38,0.5962732919254659,0.40372670807453415,0.012422360248447204,0.2360248447204969
2018,11X253,0.8305148692199742,High school,Common Core English,128,53.9,71,57,11,29,0.5546875,0.4453125,0.0859375,0.2265625
2018,11X253,0.8305148692199742,High school,Common Core Geometry,20,53.8,16,4,0,3,0.8,0.2,0,0.15
2018,11X265,0.7812174281103674,High school,Common Core English,120,63.4,40,80,32,41,0.3333333333333333,0.6666666666666666,0.26666666666666666,0.3416666666666667
2018,11X270,0.8122842881774068,High school,Common Core Algebra,186,57.6,116,70,3,42,0.6236559139784946,0.3763440860215054,0.016129032258064516,0.22580645161290322
2018,11X270,0.8122842881774068,High school,Common Core Algebra2,18,56.1,13,5,0,5,0.7222222222222222,0.2777777777777778,0,0.2777777777777778
2018,11X270,0.8122842881774068,High school,Common Core English,99,68.9,26,73,40,51,0.26262626262626265,0.7373737373737373,0.40404040404040403,0.5151515151515151
2018,11X275,0.8689806398335574,High school,Common Core Algebra,177,63.8,83,94,7,64,0.4689265536723164,0.5310734463276836,0.03954802259887006,0.3615819209039548
2018,11X275,0.8689806398335574,High school,Common Core Algebra2,24,72.5,3,21,1,21,0.125,0.875,0.041666666666666664,0.875
2018,11X275,0.8689806398335574,High school,Common Core English,158,70,40,118,68,85,0.25316455696202533,0.7468354430379747,0.43037974683544306,0.5379746835443038
2018,11X275,0.8689806398335574,High school,Common Core Geometry,50,67.3,16,34,10,28,0.32,0.68,0.2,0.56
2018,11X288,0.8896818413657026,High school,Common Core Algebra,184,68.5,64,120,33,99,0.34782608695652173,0.6521739130434783,0.1793478260869565,0.5380434782608695
2018,11X288,0.8896818413657026,High school,Common Core Algebra2,92,73.8,8,84,17,84,0.08695652173913043,0.9130434782608695,0.18478260869565216,0.9130434782608695
2018,11X288,0.8896818413657026,High school,Common Core English,220,76.8,28,192,125,152,0.12727272727272726,0.8727272727272727,0.5681818181818182,0.6909090909090909
2018,11X288,0.8896818413657026,High school,Common Core Geometry,142,66,56,86,13,68,0.39436619718309857,0.6056338028169014,0.09154929577464789,0.4788732394366197
2018,11X290,0.8995657930327577,High school,Common Core Algebra,223,60.2,124,99,8,64,0.5560538116591929,0.4439461883408072,0.03587443946188341,0.28699551569506726
2018,11X290,0.8995657930327577,High school,Common Core English,147,65.9,45,102,32,47,0.30612244897959184,0.6938775510204082,0.21768707482993196,0.3197278911564626
2018,11X290,0.8995657930327577,High school,Common Core Geometry,65,53,49,16,0,11,0.7538461538461538,0.24615384615384617,0,0.16923076923076924
2018,11X299,0.8322323574470477,High school,Common Core Algebra,193,61.6,101,92,10,57,0.5233160621761658,0.47668393782383417,0.05181347150259067,0.29533678756476683
2018,11X299,0.8322323574470477,High school,Common Core Algebra2,109,65.7,39,70,14,70,0.3577981651376147,0.6422018348623854,0.12844036697247707,0.6422018348623854
2018,11X299,0.8322323574470477,High school,Common Core English,190,61.4,86,104,43,56,0.45263157894736844,0.5473684210526316,0.22631578947368422,0.29473684210526313
2018,11X299,0.8322323574470477,High school,Common Core Geometry,41,60.9,19,22,5,17,0.4634146341463415,0.5365853658536586,0.12195121951219512,0.4146341463414634
2018,11X418,0.8278887629746844,High school,Common Core Algebra,184,61.8,93,91,6,61,0.5054347826086957,0.4945652173913043,0.03260869565217391,0.33152173913043476
2018,11X418,0.8278887629746844,High school,Common Core Algebra2,22,62.2,8,14,0,14,0.36363636363636365,0.6363636363636364,0,0.6363636363636364
2018,11X418,0.8278887629746844,High school,Common Core English,187,69.9,44,143,60,85,0.23529411764705882,0.7647058823529411,0.32085561497326204,0.45454545454545453
